filename,label,original_filename,source_path
ice climbing_FcdxugSE6Po.mp4,ice climbing,FcdxugSE6Po.mp4,E:\kinetics400_5per\train\ice climbing\FcdxugSE6Po.mp4
playing xylophone_dVIAzd7zJzQ.mp4,playing xylophone,dVIAzd7zJzQ.mp4,E:\kinetics400_5per\train\playing xylophone\dVIAzd7zJzQ.mp4
skateboarding_q6Lv2YtcipI.mp4,skateboarding,q6Lv2YtcipI.mp4,E:\kinetics400_5per\train\skateboarding\q6Lv2YtcipI.mp4
waxing eyebrows_UhJy0HCZnuo.mp4,waxing eyebrows,UhJy0HCZnuo.mp4,E:\kinetics400_5per\train\waxing eyebrows\UhJy0HCZnuo.mp4
playing harp_gnrvAJZmTE8.mp4,playing harp,gnrvAJZmTE8.mp4,E:\kinetics400_5per\train\playing harp\gnrvAJZmTE8.mp4
tap dancing_QrP7aCMqIj8.mp4,tap dancing,QrP7aCMqIj8.mp4,E:\kinetics400_5per\train\tap dancing\QrP7aCMqIj8.mp4
playing trombone_QldhKqSXvTE.mp4,playing trombone,QldhKqSXvTE.mp4,E:\kinetics400_5per\train\playing trombone\QldhKqSXvTE.mp4
bench pressing_AhyoWqf88AA.mp4,bench pressing,AhyoWqf88AA.mp4,E:\kinetics400_5per\train\bench pressing\AhyoWqf88AA.mp4
pole vault_U4XTHKsoaMo.mp4,pole vault,U4XTHKsoaMo.mp4,E:\kinetics400_5per\train\pole vault\U4XTHKsoaMo.mp4
playing basketball_AldofiQ7WgA.mp4,playing basketball,AldofiQ7WgA.mp4,E:\kinetics400_5per\train\playing basketball\AldofiQ7WgA.mp4
motorcycling_7er16uiTeWA.mp4,motorcycling,7er16uiTeWA.mp4,E:\kinetics400_5per\train\motorcycling\7er16uiTeWA.mp4
ski jumping_rah3-w2AZlA.mp4,ski jumping,rah3-w2AZlA.mp4,E:\kinetics400_5per\train\ski jumping\rah3-w2AZlA.mp4
playing bass guitar_JXVjaEk4F8w.mp4,playing bass guitar,JXVjaEk4F8w.mp4,E:\kinetics400_5per\train\playing bass guitar\JXVjaEk4F8w.mp4
folding paper_BeU_f_bAZlc.mp4,folding paper,BeU_f_bAZlc.mp4,E:\kinetics400_5per\train\folding paper\BeU_f_bAZlc.mp4
throwing discus_ffNGhvvMRvo.mp4,throwing discus,ffNGhvvMRvo.mp4,E:\kinetics400_5per\train\throwing discus\ffNGhvvMRvo.mp4
unboxing_v4dDZ5wE9cQ.mp4,unboxing,v4dDZ5wE9cQ.mp4,E:\kinetics400_5per\train\unboxing\v4dDZ5wE9cQ.mp4
washing feet_a739cm17Mw8.mp4,washing feet,a739cm17Mw8.mp4,E:\kinetics400_5per\train\washing feet\a739cm17Mw8.mp4
playing tennis_lKj453qXpig.mp4,playing tennis,lKj453qXpig.mp4,E:\kinetics400_5per\train\playing tennis\lKj453qXpig.mp4
washing hands_1p4KUYv3BT4.mp4,washing hands,1p4KUYv3BT4.mp4,E:\kinetics400_5per\train\washing hands\1p4KUYv3BT4.mp4
cleaning gutters_nPrRFiND5sM.mp4,cleaning gutters,nPrRFiND5sM.mp4,E:\kinetics400_5per\train\cleaning gutters\nPrRFiND5sM.mp4
shearing sheep_J_qjp5MAxnM.mp4,shearing sheep,J_qjp5MAxnM.mp4,E:\kinetics400_5per\train\shearing sheep\J_qjp5MAxnM.mp4
clean and jerk_04aZ_Pkwut8.mp4,clean and jerk,04aZ_Pkwut8.mp4,E:\kinetics400_5per\train\clean and jerk\04aZ_Pkwut8.mp4
punching person (boxing)_FOFnZSRTjRc.mp4,punching person (boxing),FOFnZSRTjRc.mp4,E:\kinetics400_5per\train\punching person (boxing)\FOFnZSRTjRc.mp4
surfing crowd_swZNs21jybs.mp4,surfing crowd,swZNs21jybs.mp4,E:\kinetics400_5per\train\surfing crowd\swZNs21jybs.mp4
doing nails_hpyLSA941y8.mp4,doing nails,hpyLSA941y8.mp4,E:\kinetics400_5per\train\doing nails\hpyLSA941y8.mp4
catching or throwing frisbee_krH5bLS4nNg.mp4,catching or throwing frisbee,krH5bLS4nNg.mp4,E:\kinetics400_5per\train\catching or throwing frisbee\krH5bLS4nNg.mp4
paragliding_8YudM5y5L0c.mp4,paragliding,8YudM5y5L0c.mp4,E:\kinetics400_5per\train\paragliding\8YudM5y5L0c.mp4
eating watermelon_mpUkf02rM00.mp4,eating watermelon,mpUkf02rM00.mp4,E:\kinetics400_5per\train\eating watermelon\mpUkf02rM00.mp4
playing cymbals_FqkfvddkYDY.mp4,playing cymbals,FqkfvddkYDY.mp4,E:\kinetics400_5per\train\playing cymbals\FqkfvddkYDY.mp4
playing saxophone_qwISduAut3Q.mp4,playing saxophone,qwISduAut3Q.mp4,E:\kinetics400_5per\train\playing saxophone\qwISduAut3Q.mp4
giving or receiving award_wl88evbLFKQ.mp4,giving or receiving award,wl88evbLFKQ.mp4,E:\kinetics400_5per\train\giving or receiving award\wl88evbLFKQ.mp4
dunking basketball_g2412OmYo6o.mp4,dunking basketball,g2412OmYo6o.mp4,E:\kinetics400_5per\train\dunking basketball\g2412OmYo6o.mp4
swimming breast stroke_ApsJ_zDBMH4.mp4,swimming breast stroke,ApsJ_zDBMH4.mp4,E:\kinetics400_5per\train\swimming breast stroke\ApsJ_zDBMH4.mp4
arranging flowers_XJ6TUhgtm8U.mp4,arranging flowers,XJ6TUhgtm8U.mp4,E:\kinetics400_5per\train\arranging flowers\XJ6TUhgtm8U.mp4
filling eyebrows_WCBCvGO4nLs.mp4,filling eyebrows,WCBCvGO4nLs.mp4,E:\kinetics400_5per\train\filling eyebrows\WCBCvGO4nLs.mp4
checking tires_pqlY2l0KhEY.mp4,checking tires,pqlY2l0KhEY.mp4,E:\kinetics400_5per\train\checking tires\pqlY2l0KhEY.mp4
playing harmonica_TkUNgoq3NQU.mp4,playing harmonica,TkUNgoq3NQU.mp4,E:\kinetics400_5per\train\playing harmonica\TkUNgoq3NQU.mp4
tapping guitar_bvr08Uj4rfw.mp4,tapping guitar,bvr08Uj4rfw.mp4,E:\kinetics400_5per\train\tapping guitar\bvr08Uj4rfw.mp4
golf chipping_TAqydsP18mo.mp4,golf chipping,TAqydsP18mo.mp4,E:\kinetics400_5per\train\golf chipping\TAqydsP18mo.mp4
cutting pineapple_xA2E0uzL4ho.mp4,cutting pineapple,xA2E0uzL4ho.mp4,E:\kinetics400_5per\train\cutting pineapple\xA2E0uzL4ho.mp4
paragliding_EQktle4zqqk.mp4,paragliding,EQktle4zqqk.mp4,E:\kinetics400_5per\train\paragliding\EQktle4zqqk.mp4
dancing ballet_Yvzznqd8us4.mp4,dancing ballet,Yvzznqd8us4.mp4,E:\kinetics400_5per\train\dancing ballet\Yvzznqd8us4.mp4
sailing_1oTJ6C8q66M.mp4,sailing,1oTJ6C8q66M.mp4,E:\kinetics400_5per\train\sailing\1oTJ6C8q66M.mp4
waxing back_IQzX9O6W-2g.mp4,waxing back,IQzX9O6W-2g.mp4,E:\kinetics400_5per\train\waxing back\IQzX9O6W-2g.mp4
skateboarding_4KhH5LKUhhY.mp4,skateboarding,4KhH5LKUhhY.mp4,E:\kinetics400_5per\train\skateboarding\4KhH5LKUhhY.mp4
washing hair_u7dUWktBkAI.mp4,washing hair,u7dUWktBkAI.mp4,E:\kinetics400_5per\train\washing hair\u7dUWktBkAI.mp4
crying_DOvp07UWRaE.mp4,crying,DOvp07UWRaE.mp4,E:\kinetics400_5per\train\crying\DOvp07UWRaE.mp4
marching_U0JMwE5ZQe8.mp4,marching,U0JMwE5ZQe8.mp4,E:\kinetics400_5per\train\marching\U0JMwE5ZQe8.mp4
air drumming_SEO2SQcpXlw.mp4,air drumming,SEO2SQcpXlw.mp4,E:\kinetics400_5per\train\air drumming\SEO2SQcpXlw.mp4
folding paper_EEWVT4gWJpM.mp4,folding paper,EEWVT4gWJpM.mp4,E:\kinetics400_5per\train\folding paper\EEWVT4gWJpM.mp4
clean and jerk_7xC4DIyF5-8.mp4,clean and jerk,7xC4DIyF5-8.mp4,E:\kinetics400_5per\train\clean and jerk\7xC4DIyF5-8.mp4
slapping_7k-81aeztCc.mp4,slapping,7k-81aeztCc.mp4,E:\kinetics400_5per\train\slapping\7k-81aeztCc.mp4
swimming breast stroke_JTIaj5H5y1c.mp4,swimming breast stroke,JTIaj5H5y1c.mp4,E:\kinetics400_5per\train\swimming breast stroke\JTIaj5H5y1c.mp4
sled dog racing_hXWKVjSCk4c.mp4,sled dog racing,hXWKVjSCk4c.mp4,E:\kinetics400_5per\train\sled dog racing\hXWKVjSCk4c.mp4
golf putting_cN3t20qz9FM.mp4,golf putting,cN3t20qz9FM.mp4,E:\kinetics400_5per\train\golf putting\cN3t20qz9FM.mp4
archery_YL12nq8OMps.mp4,archery,YL12nq8OMps.mp4,E:\kinetics400_5per\train\archery\YL12nq8OMps.mp4
getting a haircut_0ZHZ1ZqmT7s.mp4,getting a haircut,0ZHZ1ZqmT7s.mp4,E:\kinetics400_5per\train\getting a haircut\0ZHZ1ZqmT7s.mp4
water skiing_GpQb_CvFExM.mp4,water skiing,GpQb_CvFExM.mp4,E:\kinetics400_5per\train\water skiing\GpQb_CvFExM.mp4
dancing ballet_SHDr1IQuwqA.mp4,dancing ballet,SHDr1IQuwqA.mp4,E:\kinetics400_5per\train\dancing ballet\SHDr1IQuwqA.mp4
dancing charleston_Ktf8MExLh8A.mp4,dancing charleston,Ktf8MExLh8A.mp4,E:\kinetics400_5per\train\dancing charleston\Ktf8MExLh8A.mp4
jumping into pool_Xc3cT3pvTag.mp4,jumping into pool,Xc3cT3pvTag.mp4,E:\kinetics400_5per\train\jumping into pool\Xc3cT3pvTag.mp4
tobogganing_Zk92jHr2Yks.mp4,tobogganing,Zk92jHr2Yks.mp4,E:\kinetics400_5per\train\tobogganing\Zk92jHr2Yks.mp4
training dog_VOUMmWXQ0B0.mp4,training dog,VOUMmWXQ0B0.mp4,E:\kinetics400_5per\train\training dog\VOUMmWXQ0B0.mp4
blowing out candles_PtGkIJmDE0w.mp4,blowing out candles,PtGkIJmDE0w.mp4,E:\kinetics400_5per\train\blowing out candles\PtGkIJmDE0w.mp4
swimming breast stroke_ICfYee5JSok.mp4,swimming breast stroke,ICfYee5JSok.mp4,E:\kinetics400_5per\train\swimming breast stroke\ICfYee5JSok.mp4
massaging person's head_NoAwhQmxmGo.mp4,massaging person's head,NoAwhQmxmGo.mp4,E:\kinetics400_5per\train\massaging person's head\NoAwhQmxmGo.mp4
milking cow_RFzNwsHeB3g.mp4,milking cow,RFzNwsHeB3g.mp4,E:\kinetics400_5per\train\milking cow\RFzNwsHeB3g.mp4
archery_Bjl7mdLC7RM.mp4,archery,Bjl7mdLC7RM.mp4,E:\kinetics400_5per\train\archery\Bjl7mdLC7RM.mp4
sled dog racing_1N0sW698aYs.mp4,sled dog racing,1N0sW698aYs.mp4,E:\kinetics400_5per\train\sled dog racing\1N0sW698aYs.mp4
ice skating_Q6iBDOFF74w.mp4,ice skating,Q6iBDOFF74w.mp4,E:\kinetics400_5per\train\ice skating\Q6iBDOFF74w.mp4
carving pumpkin_9YFi0kzA02g.mp4,carving pumpkin,9YFi0kzA02g.mp4,E:\kinetics400_5per\train\carving pumpkin\9YFi0kzA02g.mp4
rock climbing_iRRawMkIEfs.mp4,rock climbing,iRRawMkIEfs.mp4,E:\kinetics400_5per\train\rock climbing\iRRawMkIEfs.mp4
tango dancing_xPk8k0xFIF4.mp4,tango dancing,xPk8k0xFIF4.mp4,E:\kinetics400_5per\train\tango dancing\xPk8k0xFIF4.mp4
playing ice hockey_7P6VhjNoyoU.mp4,playing ice hockey,7P6VhjNoyoU.mp4,E:\kinetics400_5per\train\playing ice hockey\7P6VhjNoyoU.mp4
waxing chest_2UGukKzb2oI.mp4,waxing chest,2UGukKzb2oI.mp4,E:\kinetics400_5per\train\waxing chest\2UGukKzb2oI.mp4
dancing gangnam style_mlGoc5gHRSo.mp4,dancing gangnam style,mlGoc5gHRSo.mp4,E:\kinetics400_5per\train\dancing gangnam style\mlGoc5gHRSo.mp4
swimming butterfly stroke_MCDQm6sWpCY.mp4,swimming butterfly stroke,MCDQm6sWpCY.mp4,E:\kinetics400_5per\train\swimming butterfly stroke\MCDQm6sWpCY.mp4
massaging back_Hvp_hmrgvMc.mp4,massaging back,Hvp_hmrgvMc.mp4,E:\kinetics400_5per\train\massaging back\Hvp_hmrgvMc.mp4
triple jump_u979iSiyaXY.mp4,triple jump,u979iSiyaXY.mp4,E:\kinetics400_5per\train\triple jump\u979iSiyaXY.mp4
drinking beer_KyP6HBOI-OU.mp4,drinking beer,KyP6HBOI-OU.mp4,E:\kinetics400_5per\train\drinking beer\KyP6HBOI-OU.mp4
beatboxing_ZmgpqCTjpLw.mp4,beatboxing,ZmgpqCTjpLw.mp4,E:\kinetics400_5per\train\beatboxing\ZmgpqCTjpLw.mp4
tai chi_ZlY-nJErM6k.mp4,tai chi,ZlY-nJErM6k.mp4,E:\kinetics400_5per\train\tai chi\ZlY-nJErM6k.mp4
snorkeling_ozwBBd3qVMI.mp4,snorkeling,ozwBBd3qVMI.mp4,E:\kinetics400_5per\train\snorkeling\ozwBBd3qVMI.mp4
playing clarinet_13m2HrnIZPI.mp4,playing clarinet,13m2HrnIZPI.mp4,E:\kinetics400_5per\train\playing clarinet\13m2HrnIZPI.mp4
planting trees_vjCRQtDcxiM.mp4,planting trees,vjCRQtDcxiM.mp4,E:\kinetics400_5per\train\planting trees\vjCRQtDcxiM.mp4
krumping_EigGoc87B_U.mp4,krumping,EigGoc87B_U.mp4,E:\kinetics400_5per\train\krumping\EigGoc87B_U.mp4
blasting sand_V7rPO_Gl0hE.mp4,blasting sand,V7rPO_Gl0hE.mp4,E:\kinetics400_5per\train\blasting sand\V7rPO_Gl0hE.mp4
tying tie_F3CbcJPMLAk.mp4,tying tie,F3CbcJPMLAk.mp4,E:\kinetics400_5per\train\tying tie\F3CbcJPMLAk.mp4
trimming or shaving beard_IcPUw2k6BCw.mp4,trimming or shaving beard,IcPUw2k6BCw.mp4,E:\kinetics400_5per\train\trimming or shaving beard\IcPUw2k6BCw.mp4
shoveling snow_NRMSpRIkbjc.mp4,shoveling snow,NRMSpRIkbjc.mp4,E:\kinetics400_5per\train\shoveling snow\NRMSpRIkbjc.mp4
playing ice hockey_I8gvwZlz7Us.mp4,playing ice hockey,I8gvwZlz7Us.mp4,E:\kinetics400_5per\train\playing ice hockey\I8gvwZlz7Us.mp4
shooting goal (soccer)_7eo1Ag2xr2Y.mp4,shooting goal (soccer),7eo1Ag2xr2Y.mp4,E:\kinetics400_5per\train\shooting goal (soccer)\7eo1Ag2xr2Y.mp4
opening present_WRdar7NS5Yc.mp4,opening present,WRdar7NS5Yc.mp4,E:\kinetics400_5per\train\opening present\WRdar7NS5Yc.mp4
getting a tattoo_zAFw4S_7wxM.mp4,getting a tattoo,zAFw4S_7wxM.mp4,E:\kinetics400_5per\train\getting a tattoo\zAFw4S_7wxM.mp4
gargling_CAbsylhtHz8.mp4,gargling,CAbsylhtHz8.mp4,E:\kinetics400_5per\train\gargling\CAbsylhtHz8.mp4
feeding birds_z9oJf7NMBA4.mp4,feeding birds,z9oJf7NMBA4.mp4,E:\kinetics400_5per\train\feeding birds\z9oJf7NMBA4.mp4
washing hands_6vYdv4ErW9w.mp4,washing hands,6vYdv4ErW9w.mp4,E:\kinetics400_5per\train\washing hands\6vYdv4ErW9w.mp4
milking cow_6Qzelz4ixbk.mp4,milking cow,6Qzelz4ixbk.mp4,E:\kinetics400_5per\train\milking cow\6Qzelz4ixbk.mp4
archery_q96D3fQewRc.mp4,archery,q96D3fQewRc.mp4,E:\kinetics400_5per\train\archery\q96D3fQewRc.mp4
washing hands_T7dmW7EbORI.mp4,washing hands,T7dmW7EbORI.mp4,E:\kinetics400_5per\train\washing hands\T7dmW7EbORI.mp4
dying hair_lo64OO9nwH0.mp4,dying hair,lo64OO9nwH0.mp4,E:\kinetics400_5per\train\dying hair\lo64OO9nwH0.mp4
hula hooping_a2SAO7ExWUs.mp4,hula hooping,a2SAO7ExWUs.mp4,E:\kinetics400_5per\train\hula hooping\a2SAO7ExWUs.mp4
making sushi_gmEV42eSWrQ.mp4,making sushi,gmEV42eSWrQ.mp4,E:\kinetics400_5per\train\making sushi\gmEV42eSWrQ.mp4
playing monopoly_Mh41k4GvpXE.mp4,playing monopoly,Mh41k4GvpXE.mp4,E:\kinetics400_5per\train\playing monopoly\Mh41k4GvpXE.mp4
bandaging_3nd2OjG6D0Q.mp4,bandaging,3nd2OjG6D0Q.mp4,E:\kinetics400_5per\train\bandaging\3nd2OjG6D0Q.mp4
shaking head_5Pb6ewhPG28.mp4,shaking head,5Pb6ewhPG28.mp4,E:\kinetics400_5per\train\shaking head\5Pb6ewhPG28.mp4
archery_1iEmMg8X1ho.mp4,archery,1iEmMg8X1ho.mp4,E:\kinetics400_5per\train\archery\1iEmMg8X1ho.mp4
bungee jumping_1zaAmJCvjjk.mp4,bungee jumping,1zaAmJCvjjk.mp4,E:\kinetics400_5per\train\bungee jumping\1zaAmJCvjjk.mp4
eating hotdog_pEYxEo2ZkfA.mp4,eating hotdog,pEYxEo2ZkfA.mp4,E:\kinetics400_5per\train\eating hotdog\pEYxEo2ZkfA.mp4
tying bow tie_62B6RTRnEKA.mp4,tying bow tie,62B6RTRnEKA.mp4,E:\kinetics400_5per\train\tying bow tie\62B6RTRnEKA.mp4
brushing teeth_Ia3Aa4AO-_E.mp4,brushing teeth,Ia3Aa4AO-_E.mp4,E:\kinetics400_5per\train\brushing teeth\Ia3Aa4AO-_E.mp4
vault_fCNG5VGEWO0.mp4,vault,fCNG5VGEWO0.mp4,E:\kinetics400_5per\train\vault\fCNG5VGEWO0.mp4
ice climbing_3k6C6AoQ2Bc.mp4,ice climbing,3k6C6AoQ2Bc.mp4,E:\kinetics400_5per\train\ice climbing\3k6C6AoQ2Bc.mp4
cooking on campfire_6Nn32vYxP1o.mp4,cooking on campfire,6Nn32vYxP1o.mp4,E:\kinetics400_5per\train\cooking on campfire\6Nn32vYxP1o.mp4
skiing (not slalom or crosscountry)_F33GwAYUBec.mp4,skiing (not slalom or crosscountry),F33GwAYUBec.mp4,E:\kinetics400_5per\train\skiing (not slalom or crosscountry)\F33GwAYUBec.mp4
hopscotch_hyzhHW6I5Bg.mp4,hopscotch,hyzhHW6I5Bg.mp4,E:\kinetics400_5per\train\hopscotch\hyzhHW6I5Bg.mp4
playing guitar_nkfBebi9Hpo.mp4,playing guitar,nkfBebi9Hpo.mp4,E:\kinetics400_5per\train\playing guitar\nkfBebi9Hpo.mp4
catching fish_H6o9wADsZds.mp4,catching fish,H6o9wADsZds.mp4,E:\kinetics400_5per\train\catching fish\H6o9wADsZds.mp4
pull ups_HmB1_QAHP0w.mp4,pull ups,HmB1_QAHP0w.mp4,E:\kinetics400_5per\train\pull ups\HmB1_QAHP0w.mp4
playing guitar_gfnCslJgMgk.mp4,playing guitar,gfnCslJgMgk.mp4,E:\kinetics400_5per\train\playing guitar\gfnCslJgMgk.mp4
playing ukulele_D1st0rNHNNU.mp4,playing ukulele,D1st0rNHNNU.mp4,E:\kinetics400_5per\train\playing ukulele\D1st0rNHNNU.mp4
getting a tattoo_jZmRAiQfIXE.mp4,getting a tattoo,jZmRAiQfIXE.mp4,E:\kinetics400_5per\train\getting a tattoo\jZmRAiQfIXE.mp4
unloading truck_nnxyt5fj4xw.mp4,unloading truck,nnxyt5fj4xw.mp4,E:\kinetics400_5per\train\unloading truck\nnxyt5fj4xw.mp4
bandaging_HZadX9Gjmv4.mp4,bandaging,HZadX9Gjmv4.mp4,E:\kinetics400_5per\train\bandaging\HZadX9Gjmv4.mp4
passing American football (not in game)_T4w2NfAAd4s.mp4,passing American football (not in game),T4w2NfAAd4s.mp4,E:\kinetics400_5per\train\passing American football (not in game)\T4w2NfAAd4s.mp4
throwing ball_4v5xw6OER-8.mp4,throwing ball,4v5xw6OER-8.mp4,E:\kinetics400_5per\train\throwing ball\4v5xw6OER-8.mp4
playing piano_LOERbdHvc7k.mp4,playing piano,LOERbdHvc7k.mp4,E:\kinetics400_5per\train\playing piano\LOERbdHvc7k.mp4
breading or breadcrumbing_2zFyhKWjBSY.mp4,breading or breadcrumbing,2zFyhKWjBSY.mp4,E:\kinetics400_5per\train\breading or breadcrumbing\2zFyhKWjBSY.mp4
crossing river_Yn5s56qbZPE.mp4,crossing river,Yn5s56qbZPE.mp4,E:\kinetics400_5per\train\crossing river\Yn5s56qbZPE.mp4
playing ukulele_YpA091iTUE8.mp4,playing ukulele,YpA091iTUE8.mp4,E:\kinetics400_5per\train\playing ukulele\YpA091iTUE8.mp4
juggling balls_XvV6ZfJJDsg.mp4,juggling balls,XvV6ZfJJDsg.mp4,E:\kinetics400_5per\train\juggling balls\XvV6ZfJJDsg.mp4
contact juggling_d1TYueq6OR0.mp4,contact juggling,d1TYueq6OR0.mp4,E:\kinetics400_5per\train\contact juggling\d1TYueq6OR0.mp4
canoeing or kayaking_i-Ik7zxrdk8.mp4,canoeing or kayaking,i-Ik7zxrdk8.mp4,E:\kinetics400_5per\train\canoeing or kayaking\i-Ik7zxrdk8.mp4
swinging legs_QlGuTasXzhI.mp4,swinging legs,QlGuTasXzhI.mp4,E:\kinetics400_5per\train\swinging legs\QlGuTasXzhI.mp4
bee keeping_NS4Xju7YiSc.mp4,bee keeping,NS4Xju7YiSc.mp4,E:\kinetics400_5per\train\bee keeping\NS4Xju7YiSc.mp4
making a sandwich_MgkCdNXcbCY.mp4,making a sandwich,MgkCdNXcbCY.mp4,E:\kinetics400_5per\train\making a sandwich\MgkCdNXcbCY.mp4
beatboxing_X_Z9v6vq35c.mp4,beatboxing,X_Z9v6vq35c.mp4,E:\kinetics400_5per\train\beatboxing\X_Z9v6vq35c.mp4
scrambling eggs_Xc2vRms4MJI.mp4,scrambling eggs,Xc2vRms4MJI.mp4,E:\kinetics400_5per\train\scrambling eggs\Xc2vRms4MJI.mp4
playing squash or racquetball_MX1QYyBwMlY.mp4,playing squash or racquetball,MX1QYyBwMlY.mp4,E:\kinetics400_5per\train\playing squash or racquetball\MX1QYyBwMlY.mp4
drawing_fzoj-MBgEeE.mp4,drawing,fzoj-MBgEeE.mp4,E:\kinetics400_5per\train\drawing\fzoj-MBgEeE.mp4
water skiing_dBulZOUDbMo.mp4,water skiing,dBulZOUDbMo.mp4,E:\kinetics400_5per\train\water skiing\dBulZOUDbMo.mp4
spray painting_af7bFhPEAyk.mp4,spray painting,af7bFhPEAyk.mp4,E:\kinetics400_5per\train\spray painting\af7bFhPEAyk.mp4
shoveling snow_iQhEJOOiPaI.mp4,shoveling snow,iQhEJOOiPaI.mp4,E:\kinetics400_5per\train\shoveling snow\iQhEJOOiPaI.mp4
golf putting_vtA4LFmFiwg.mp4,golf putting,vtA4LFmFiwg.mp4,E:\kinetics400_5per\train\golf putting\vtA4LFmFiwg.mp4
reading newspaper_YYi4Gw7sLck.mp4,reading newspaper,YYi4Gw7sLck.mp4,E:\kinetics400_5per\train\reading newspaper\YYi4Gw7sLck.mp4
playing drums_dLU3LTGI5dc.mp4,playing drums,dLU3LTGI5dc.mp4,E:\kinetics400_5per\train\playing drums\dLU3LTGI5dc.mp4
filling eyebrows_IwLmNzmEap8.mp4,filling eyebrows,IwLmNzmEap8.mp4,E:\kinetics400_5per\train\filling eyebrows\IwLmNzmEap8.mp4
riding elephant_VAbTJfJ2-98.mp4,riding elephant,VAbTJfJ2-98.mp4,E:\kinetics400_5per\train\riding elephant\VAbTJfJ2-98.mp4
playing clarinet_g-loi-nqBZA.mp4,playing clarinet,g-loi-nqBZA.mp4,E:\kinetics400_5per\train\playing clarinet\g-loi-nqBZA.mp4
chopping wood_K2Cus70MVE4.mp4,chopping wood,K2Cus70MVE4.mp4,E:\kinetics400_5per\train\chopping wood\K2Cus70MVE4.mp4
somersaulting_3FoDfywuxd8.mp4,somersaulting,3FoDfywuxd8.mp4,E:\kinetics400_5per\train\somersaulting\3FoDfywuxd8.mp4
breakdancing_0H7EwvA4kjg.mp4,breakdancing,0H7EwvA4kjg.mp4,E:\kinetics400_5per\train\breakdancing\0H7EwvA4kjg.mp4
dancing gangnam style_M9lm8akejvc.mp4,dancing gangnam style,M9lm8akejvc.mp4,E:\kinetics400_5per\train\dancing gangnam style\M9lm8akejvc.mp4
playing volleyball_fSis0LAlJeU.mp4,playing volleyball,fSis0LAlJeU.mp4,E:\kinetics400_5per\train\playing volleyball\fSis0LAlJeU.mp4
contact juggling_ZN7Ehy3xui4.mp4,contact juggling,ZN7Ehy3xui4.mp4,E:\kinetics400_5per\train\contact juggling\ZN7Ehy3xui4.mp4
playing accordion_uza3VQx1QkQ.mp4,playing accordion,uza3VQx1QkQ.mp4,E:\kinetics400_5per\train\playing accordion\uza3VQx1QkQ.mp4
grooming dog_I5Jf5GnQ4i0.mp4,grooming dog,I5Jf5GnQ4i0.mp4,E:\kinetics400_5per\train\grooming dog\I5Jf5GnQ4i0.mp4
punching bag_SQmGPJbMdEc.mp4,punching bag,SQmGPJbMdEc.mp4,E:\kinetics400_5per\train\punching bag\SQmGPJbMdEc.mp4
canoeing or kayaking_M8ZsINkVrRI.mp4,canoeing or kayaking,M8ZsINkVrRI.mp4,E:\kinetics400_5per\train\canoeing or kayaking\M8ZsINkVrRI.mp4
snorkeling_DfrbO1H81xE.mp4,snorkeling,DfrbO1H81xE.mp4,E:\kinetics400_5per\train\snorkeling\DfrbO1H81xE.mp4
passing American football (not in game)_qMZZnjhGu2g.mp4,passing American football (not in game),qMZZnjhGu2g.mp4,E:\kinetics400_5per\train\passing American football (not in game)\qMZZnjhGu2g.mp4
canoeing or kayaking_Q8Ym8TMqMNs.mp4,canoeing or kayaking,Q8Ym8TMqMNs.mp4,E:\kinetics400_5per\train\canoeing or kayaking\Q8Ym8TMqMNs.mp4
playing recorder_Bwv7d3nQDmc.mp4,playing recorder,Bwv7d3nQDmc.mp4,E:\kinetics400_5per\train\playing recorder\Bwv7d3nQDmc.mp4
capoeira_Eym38xwD_4M.mp4,capoeira,Eym38xwD_4M.mp4,E:\kinetics400_5per\train\capoeira\Eym38xwD_4M.mp4
making a sandwich_9SkTPUdTCJg.mp4,making a sandwich,9SkTPUdTCJg.mp4,E:\kinetics400_5per\train\making a sandwich\9SkTPUdTCJg.mp4
crying_XHHW72gqpMA.mp4,crying,XHHW72gqpMA.mp4,E:\kinetics400_5per\train\crying\XHHW72gqpMA.mp4
riding unicycle_hz3bHW4IoDM.mp4,riding unicycle,hz3bHW4IoDM.mp4,E:\kinetics400_5per\train\riding unicycle\hz3bHW4IoDM.mp4
barbequing_vesa-Lxc3rU.mp4,barbequing,vesa-Lxc3rU.mp4,E:\kinetics400_5per\train\barbequing\vesa-Lxc3rU.mp4
dancing charleston_ceMFFrkxP0E.mp4,dancing charleston,ceMFFrkxP0E.mp4,E:\kinetics400_5per\train\dancing charleston\ceMFFrkxP0E.mp4
weaving basket_u8EpCC80gMg.mp4,weaving basket,u8EpCC80gMg.mp4,E:\kinetics400_5per\train\weaving basket\u8EpCC80gMg.mp4
tying bow tie_dKWeFYZmEJU.mp4,tying bow tie,dKWeFYZmEJU.mp4,E:\kinetics400_5per\train\tying bow tie\dKWeFYZmEJU.mp4
weaving basket_xgXS5yBMmjQ.mp4,weaving basket,xgXS5yBMmjQ.mp4,E:\kinetics400_5per\train\weaving basket\xgXS5yBMmjQ.mp4
planting trees_GD-QfKs82_A.mp4,planting trees,GD-QfKs82_A.mp4,E:\kinetics400_5per\train\planting trees\GD-QfKs82_A.mp4
riding a bike_bpRszM4CBzQ.mp4,riding a bike,bpRszM4CBzQ.mp4,E:\kinetics400_5per\train\riding a bike\bpRszM4CBzQ.mp4
